"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường lớn & 1 giường lớn";"1 giường lớn & 1 giường lớn & 1 giường lớn";"1 giường lớn & 1 giường lớn & 1 giường lớn & 1 giường lớn";"1 giường lớn & 1 giường lớn & 1 giường lớn & 2 nệm futon";"1 giường lớn & 1 giường lớn & 1 giường sofa";"1 giường lớn & 1 giường sofa";"1 giường lớn & 1 giường đôi lớn & 1 giường sofa";"1 giường lớn & 1 giường đôi lớn & 1 giường đôi";"1 giường lớn & 6 nệm futon";"1 giường lớn hoặc 1 nệm futon";"1 giường lớn và 1 giường sofa";"1 giường lớn và 5 nệm futon & 1 giường lớn và 5 nệm futon & 1 nệm futon";"1 giường siêu lớn";"1 giường siêu lớn & 1 giường siêu lớn & 1 giường đôi lớn & 1 giường đôi lớn & 2 giường đơn & 2 giường đơn & 1 giường sofa";"1 giường siêu lớn & 1 giường siêu lớn và 1 giường lớn & 1 giường lớn";"1 giường sofa";"1 giường đôi";"1 giường đôi & 3 nệm futon và 3 giường đôi lớn";"1 giường đôi lớn";"1 giường đôi lớn & 1 giường đôi lớn";"1 giường đôi lớn & 1 giường đôi lớn & 1 giường đôi lớn & 1 giường đôi lớn & 1 giường đôi lớn & 1 giường đơn & 1 giường đơn & 1 giường đơn & 1 giường siêu lớn";"1 giường đôi lớn & 2 giường đơn";"1 giường đôi lớn & 4 giường đôi lớn & 1 giường sofa & 2 giường đôi lớn & 1 giường đôi lớn";"1 giường đôi lớn và 1 giường đơn & 1 giường đôi lớn và 1 giường đơn & 4 giường đôi lớn";"1 giường đơn";"1 giường đơn và 1 giường tầng";"1 giường đơn và 1 giường đôi";"1 giường đơn và 1 giường đôi & 1 giường đôi & 1 giường sofa";"1 giường đơn và 1 giường đôi lớn";"1 phòng tắm";"10 phòng ngủ";"10 phòng tắm";"11 phòng ngủ";"11 phòng tắm";"12 giường đơn";"12 nệm futon";"14 nệm futon";"15 nệm futon";"2 giường lớn";"2 giường sofa & 1 giường lớn";"2 giường đôi";"2 giường đôi & 2 giường đôi & 2 giường đôi & 2 giường đôi & 2 giường đôi & 2 giường đôi & 2 giường đôi & 2 giường đôi & 2 giường đôi & 2 giường đôi & 1 giường đơn";"2 giường đôi lớn";"2 giường đôi lớn & 1 giường đơn & 1 giường đơn & 1 giường đơn & 2 giường đơn & 1 giường đơn & 1 giường đơn & 2 giường đơn & 2 giường đơn & 1 giường đơn & 1 giường đơn & 1 giường đơn";"2 giường đơn";"2 giường đơn & 1 giường đôi lớn";"2 giường đơn & 2 giường đơn & 1 giường lớn & 1 giường lớn & 2 giường đơn";"2 giường đơn hoặc 1 giường đôi";"2 giường đơn và 1 giường đôi";"2 giường đơn và 1 giường đôi lớn";"2 phòng ngủ";"2 phòng tắm";"22 nệm futon & 23 nệm futon";"24 nệm futon";"25 nệm futon";"3 giường đôi";"3 giường đôi lớn & 2 giường đôi lớn & 2 giường đôi lớn";"3 giường đơn";"3 nệm futon";"3 phòng ngủ";"3 phòng tắm";"4 giường lớn & 1 giường sofa & 1 giường lớn và 1 giường đơn & 1 giường đơn và 1 giường lớn";"4 giường đôi lớn";"4 nệm futon";"4 phòng ngủ";"4 phòng tắm";"5 giường đôi lớn";"6 phòng ngủ";"7 phòng tắm";"8 phòng ngủ";"Ban công/sân hiên";"Bể bơi riêng";"Bồn tắm";"Bồn tắm tạo sóng";"Bồn tắm/vòi sen riêng";"Cho phép hút thuốc";"Cà phê hòa tan miễn phí";"Cửa sổ";"Cửa sổ có thể mở ra";"Cửa sổ mở";"Diện tích phòng: 10 m²";"Diện tích phòng: 100 m²";"Diện tích phòng: 118 m²";"Diện tích phòng: 120 m²";"Diện tích phòng: 13 m²";"Diện tích phòng: 135 m²";"Diện tích phòng: 15 m²";"Diện tích phòng: 150 m²";"Diện tích phòng: 16 m²";"Diện tích phòng: 170 m²";"Diện tích phòng: 179 m²";"Diện tích phòng: 18 m²";"Diện tích phòng: 180 m²";"Diện tích phòng: 197 m²";"Diện tích phòng: 20 m²";"Diện tích phòng: 200 m²";"Diện tích phòng: 2000 m²";"Diện tích phòng: 21 m²";"Diện tích phòng: 22 m²";"Diện tích phòng: 225 m²";"Diện tích phòng: 24 m²";"Diện tích phòng: 2400 m²";"Diện tích phòng: 25 m²";"Diện tích phòng: 250 m²";"Diện tích phòng: 26 m²";"Diện tích phòng: 27 m²";"Diện tích phòng: 277 m²";"Diện tích phòng: 28 m²";"Diện tích phòng: 30 m²";"Diện tích phòng: 3000 m²";"Diện tích phòng: 32 m²";"Diện tích phòng: 320 m²";"Diện tích phòng: 34 m²";"Diện tích phòng: 35 m²";"Diện tích phòng: 36 m²";"Diện tích phòng: 38 m²";"Diện tích phòng: 40 m²";"Diện tích phòng: 41 m²";"Diện tích phòng: 42 m²";"Diện tích phòng: 45 m²";"Diện tích phòng: 50 m²";"Diện tích phòng: 54 m²";"Diện tích phòng: 60 m²";"Diện tích phòng: 6000 m²";"Diện tích phòng: 70 m²";"Diện tích phòng: 80 m²";"Diện tích phòng: 87 m²";"Diện tích phòng: 90 m²";"Diện tích phòng: 97 m²";"Giường cực dài";"Hành lang ngoài";"Hướng Bể bơi";"Hướng Hồ";"Hướng Ngoài trời";"Hướng Núi";"Hướng Sân trong";"Hướng Sông";"Hướng Thiên nhiên";"Hướng Thung lũng";"Hướng Thành phố";"Hướng Vườn";"Internet mạng LAN trong phòng [miễn phí]";"Không hút thuốc";"Máy pha trà/cà phê";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng thay đồ";"Phòng tắm chung";"Phòng tắm đứng";"Phòng xông khô";"Rèm che ánh sáng";"Rượu";"Studio/1 phòng ngủ";"Truy cập Internet - không dây";"Trà miễn phí";"Trái cây/đồ ăn vặt";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"bồn tắm lộ thiên";"phòng tắm riêng";"tầng thượng";"tầng thấp";"tầng trệt";"Điều hòa";"Điều hòa cá nhân";"Được vào phòng chờ Thương Gia";"Đồ dùng cho giấc ngủ thoải mái";"Đồ gỗ ngoài trời";"Ấm nước điện"
"51651177";"4L HOTEL KIM BÔI (4L HOTEL KIM BOI)";"Suối Khoáng Kim Bôi Hòa Bình, Kim Bôi, Hòa Bình, Việt Nam";"Phòng Superior Có Giường Cỡ King (Superior King Room)";"Thông tin sức chứa phòng: 2 người lớn.";"648.148₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1"
"51651177";"4L HOTEL KIM BÔI (4L HOTEL KIM BOI)";"Suối Khoáng Kim Bôi Hòa Bình, Kim Bôi, Hòa Bình, Việt Nam";"Phòng Superior Có Giường Cỡ King (Superior King Room)";"Thông tin sức chứa phòng: 1 người lớn.";"583.333₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1"
"77415615";"Yasumi Onsen Resort";"Yasumi Onsen Resort 11, Kim Bôi, Hòa Bình, Việt Nam, 36000";"Phòng Đôi (Double Room)";"Thông tin sức chứa phòng: 2 người lớn.";"1.090.909₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"77415615";"Yasumi Onsen Resort";"Yasumi Onsen Resort 11, Kim Bôi, Hòa Bình, Việt Nam, 36000";"Phòng Hai Giường Đơn (Twin Room)";"Thông tin sức chứa phòng: 2 người lớn.";"1.090.909₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"77415615";"Yasumi Onsen Resort";"Yasumi Onsen Resort 11, Kim Bôi, Hòa Bình, Việt Nam, 36000";"Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room)";"Thông tin sức chứa phòng: 2 người lớn.";"1.090.909₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"77415615";"Yasumi Onsen Resort";"Yasumi Onsen Resort 11, Kim Bôi, Hòa Bình, Việt Nam, 36000";"Phòng Tiêu Chuẩn 2 Giường Đơn (Standard Twin Room)";"Thông tin sức chứa phòng: 2 người lớn.";"1.090.909₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"77415615";"Yasumi Onsen Resort";"Yasumi Onsen Resort 11, Kim Bôi, Hòa Bình, Việt Nam, 36000";"Phòng Superior 2 giường đơn (Superior Twin Room)";"Thông tin sức chứa phòng: 2 người lớn.";"1.768.451₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"77415615";"Yasumi Onsen Resort";"Yasumi Onsen Resort 11, Kim Bôi, Hòa Bình, Việt Nam, 36000";"Phòng Đôi Cao Cấp (Superior Double Room)";"Thông tin sức chứa phòng: 2 người lớn.";"2.441.880₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"77415615";"Yasumi Onsen Resort";"Yasumi Onsen Resort 11, Kim Bôi, Hòa Bình, Việt Nam, 36000";"Bungalow 1 Phòng Ngủ (One-Bedroom Bungalow)";"Thông tin sức chứa phòng: 2 người lớn.";"5.086.162₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0"
"77415615";"Yasumi Onsen Resort";"Yasumi Onsen Resort 11, Kim Bôi, Hòa Bình, Việt Nam, 36000";"Bungalow 2 Phòng Ngủ (Two-Bedroom Bungalow)";"Thông tin sức chứa phòng: 4 người lớn.";"5.993.705₫";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0"
"77415615";"Yasumi Onsen Resort";"Yasumi Onsen Resort 11, Kim Bôi, Hòa Bình, Việt Nam, 36000";"Bungalow 3 Phòng Ngủ (Three-Bedroom Bungalow)";"Thông tin sức chứa phòng: 6 người lớn.";"6.685.789₫";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0"
"77415615";"Yasumi Onsen Resort";"Yasumi Onsen Resort 11, Kim Bôi, Hòa Bình, Việt Nam, 36000";"Bungalow Cao cấp (Superior Bungalow)";"Thông tin sức chứa phòng: 8 người lớn.";"8.997.087₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0"
"18764793";"";"";"Phòng Giường Đôi Hạng Bình Dân (Budget Double Room)";"Thông tin sức chứa phòng: 2 người lớn.";"370.370₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"18764793";"";"";"Phòng Giường Đôi Hạng Bình Dân (Budget Double Room)";"Thông tin sức chứa phòng: 2 người lớn.";"370.370₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"25934119";"Mường Retreat- Phòng Hoa Mai đậm chất Văn hóa- Nghệ thuật, Hòa Bình (Mường Retreat - Hoa Mai Room with Cultural and Artistic Essence, Hoa Binh)";"Hòa Bình, Hòa Bình, Việt Nam";"Nhà riêng (home )";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"608.803₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"61559410";"Biệt thự 2000 m² 8 phòng ngủ, 1 phòng tắm riêng ở Hòa Bình (Bảo Quyên greenhouse )";"Hòa Bình, Hòa Bình, Việt Nam";"Villa riêng (Private Villa)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"407.147₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
